antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'435183', '469455'})","frozenset({'435204', '435099'})",0.02096394001705201,0.025427554039821457,0.013089924269020512,0.6244019138755981,24.55611392655927,1.0,0.012556862551349347,2.594721544021367,0.9798177853852645,0.3930722891566264,0.6146021902411255,0.569597406641941
"frozenset({'435204', '469455'})","frozenset({'435183', '435099'})",0.02557801293946537,0.020462410351572296,0.013089924269020512,0.5117647058823529,25.009991349480966,1.0,0.012566536472275345,2.0062818101232858,0.9852158433624816,0.3972602739726027,0.5015655353329699,0.575735294117647
frozenset({'461475'}),frozenset({'445452'}),0.0302422388284267,0.06685390440844576,0.01604894929535082,0.5306799336650083,7.937904874228508,1.0,0.014027137551617795,1.988293624175644,0.9012788645531652,0.19801980198019803,0.49705617528467166,0.38536997433437964
frozenset({'442974'}),frozenset({'442680'}),0.02643061337078088,0.049450825016299715,0.018556597622749384,0.7020872865275142,14.197686010215117,1.0,0.017249581985877428,3.190696912206433,0.9548019892961168,0.32370953630796145,0.6865888464133438,0.5386704181116273
frozenset({'441693'}),frozenset({'1787079'}),0.015096042930939364,0.1344601033151111,0.011434876372937459,0.7574750830564784,5.633456054107841,1.0,0.009405060880794,3.5688699849609797,0.8350957148957536,0.08278867102396514,0.7197992630121175,0.4212589887494253
frozenset({'470631'}),frozenset({'1787079'}),0.05948141832589398,0.1344601033151111,0.04192788003410402,0.7048903878583473,5.2423757715432995,1.0,0.03393000238067497,2.93294376419508,0.8604261595656656,0.2758165621906961,0.6590456277383004,0.5083571670735227
"frozenset({'470631', '1787079'})",frozenset({'460551'}),0.04192788003410402,0.06008325392446963,0.02261898791313506,0.5394736842105262,8.978769440295228,1.0,0.020099824450531288,2.04096207719258,0.9275148967790782,0.28490208464939987,0.5100349922348691,0.4579672260785519
"frozenset({'470631', '460551'})",frozenset({'1787079'}),0.026330307437684938,0.1344601033151111,0.02261898791313506,0.8590476190476191,6.3888662723575065,1.0,0.019078612054745307,6.140654672426577,0.8662873182015768,0.16370235934664243,0.8371509141378187,0.5136342160885242
"frozenset({'1787079', '460551'})",frozenset({'470631'}),0.04393399869602287,0.05948141832589398,0.02261898791313506,0.5148401826484018,8.655479259550155,1.0,0.020005731357967644,1.9385747706976868,0.9251100301916403,0.27995034140285535,0.48415711629213903,0.44755499857546566
"frozenset({'470631', '1787079'})",frozenset({'470106'}),0.04192788003410402,0.06158784292090877,0.021264857816339838,0.507177033492823,8.235018624440878,1.0,0.01868261012679273,1.904156707082816,0.9170158989154128,0.25853658536585367,0.4748331393732776,0.4262269532284962
"frozenset({'470631', '470106'})",frozenset({'1787079'}),0.02367220021064246,0.1344601033151111,0.021264857816339838,0.8983050847457628,6.680829945820873,1.0,0.018081891330320857,8.511142317401411,0.8709349445748054,0.15536826676438256,0.8825069582075422,0.528227514398245
"frozenset({'470631', '470106'})",frozenset({'460551'}),0.02367220021064246,0.06008325392446963,0.015547419629871106,0.6567796610169492,10.931159984154382,1.0,0.014125116813664192,2.7385228651089526,0.9305464831302601,0.22794117647058823,0.634839638280612,0.4577721343482075
"frozenset({'470631', '460551'})",frozenset({'470106'}),0.026330307437684938,0.06158784292090877,0.015547419629871106,0.5904761904761905,9.587544594384985,1.0,0.013925792791339731,2.2914715463559205,0.9199197785435851,0.21483021483021483,0.5635992069854504,0.42145959360943075
"frozenset({'470106', '460551'})",frozenset({'470631'}),0.02597923667184914,0.05948141832589398,0.015547419629871106,0.5984555984555984,10.061219374035561,1.0,0.014002137785605441,2.342253006284552,0.9246296410104791,0.22238163558106167,0.5730606397699662,0.42991919889053104
"frozenset({'470631', '1787079', '470106'})",frozenset({'460551'}),0.021264857816339838,0.06008325392446963,0.014444054365815738,0.6792452830188679,11.30506819542004,1.0,0.013166392513968849,2.930328678941359,0.9313491046773137,0.2158920539730135,0.6587413530821838,0.4598229753992503
"frozenset({'470631', '1787079', '460551'})",frozenset({'470106'}),0.02261898791313506,0.06158784292090877,0.014444054365815738,0.6385809312638582,10.368619860317645,1.0,0.013050999691191643,2.596465538912087,0.9244656255701516,0.2070452911574407,0.614861054378177,0.43655430928013755
"frozenset({'470631', '470106', '460551'})",frozenset({'1787079'}),0.015547419629871106,0.1344601033151111,0.014444054365815738,0.9290322580645162,6.909352552610364,1.0,0.012353546716099882,12.196243998741622,0.868775861678582,0.1065482796892342,0.9180075439534355,0.5182274307853353
"frozenset({'1787079', '470106', '460551'})",frozenset({'470631'}),0.02302021164551883,0.05948141832589398,0.014444054365815738,0.6274509803921569,10.548688952815526,1.0,0.013074779526978017,2.524549877125232,0.9265304158110883,0.2122328666175387,0.6038897828635,0.43514201633435834
"frozenset({'470631', '470106'})","frozenset({'1787079', '460551'})",0.02367220021064246,0.04393399869602287,0.014444054365815738,0.6101694915254238,13.88832133735779,1.0,0.013404039952629381,2.4525171337797675,0.9504974229893325,0.27169811320754716,0.5922556518662028,0.4694683074065475
"frozenset({'470631', '460551'})","frozenset({'1787079', '470106'})",0.026330307437684938,0.04849791865188826,0.014444054365815738,0.5485714285714286,11.3112365194268,1.0,0.013167089257623686,2.1077577751382224,0.9362439262044573,0.23920265780730898,0.5255621818619921,0.4231998818141528
"frozenset({'470106', '460551'})","frozenset({'470631', '1787079'})",0.02597923667184914,0.04192788003410402,0.014444054365815738,0.555984555984556,13.260497681550312,1.0,0.013354800047260851,2.1577450354014527,0.9492488085634678,0.27016885553470915,0.5365532147712957,0.4502410818200292
"frozenset({'470631', '1787583'})",frozenset({'1787079'}),0.013842218767240082,0.1344601033151111,0.01068258187471789,0.7717391304347827,5.739539918589754,1.0,0.00882135570916442,3.791889071190943,0.8373609402946696,0.07762390670553934,0.7362792051071464,0.4255935488056047
"frozenset({'470631', '470043'})",frozenset({'1787079'}),0.013240383168664426,0.1344601033151111,0.010632428908169919,0.8030303030303031,5.972257072779266,1.0,0.008852125619379642,4.39427947547713,0.8437304308216057,0.07757043541895353,0.7724314064272346,0.44105263752783336
"frozenset({'470631', '998886'})",frozenset({'1787079'}),0.014644666232007624,0.1344601033151111,0.01148502933948543,0.7842465753424657,5.832559666450362,1.0,0.009515906004914367,4.011708727491865,0.8408628449336022,0.0834548104956268,0.750729659621823,0.43483123246795047
"frozenset({'470631', '435225'})",frozenset({'1787079'}),0.014393901399267767,0.1344601033151111,0.01183610010532123,0.8222996515679443,6.115566114365252,1.0,0.009900694636068163,4.870783340167904,0.8486989291640649,0.0863836017569546,0.7946942144288587,0.4551632536094104
"frozenset({'470631', '487263'})",frozenset({'1787079'}),0.015898490395706906,0.1344601033151111,0.012738853503184714,0.8012618296529969,5.959104670440546,1.0,0.010601140842023661,4.35517694046206,0.8456338578664313,0.09256559766763849,0.7703882038156858,0.44800129901150404
frozenset({'455112'}),frozenset({'455028'}),0.020813481117408095,0.022418376046943175,0.011735794172225287,0.563855421686747,25.15148378749899,1.0,0.011269189725689282,2.2414164306105997,0.9806516897020893,0.37261146496815284,0.5538535426334931,0.5436726772863265
frozenset({'455028'}),frozenset({'455112'}),0.022418376046943175,0.020813481117408095,0.011735794172225287,0.5234899328859061,25.15148378749899,1.0,0.011269189725689282,2.054912553711355,0.9822616247559814,0.37261146496815284,0.513361287226597,0.5436726772863265
frozenset({'460614'}),frozenset({'460635'}),0.02061286925121621,0.026631225236972766,0.012789006469732685,0.6204379562043796,23.297386833821328,1.0,0.012240060505923276,2.5644523488948985,0.9772200400028916,0.37117903930131013,0.6100531950102599,0.5503319724524723
frozenset({'460614'}),frozenset({'1787079'}),0.02061286925121621,0.1344601033151111,0.012137017904609058,0.5888077858880778,4.379052011496599,1.0,0.00936540937546965,2.104952056434848,0.7878805512576136,0.08491228070175437,0.5249297973590441,0.3395363062226663
frozenset({'469959'}),frozenset({'1787079'}),0.037664877877526454,0.1344601033151111,0.024625106575053915,0.6537949400798935,4.862371245898171,1.0,0.019560683204290667,2.5000787015782753,0.8254286984355039,0.16695001700102008,0.6000125918561244,0.41846777962592213
"frozenset({'470631', '469959'})",frozenset({'1787079'}),0.0129394653693766,0.1344601033151111,0.011635488239129344,0.8992248062015503,6.687670052537378,1.0,0.009895646388720664,8.5888189747962,0.8616199940779572,0.08570373106760251,0.8835695567767247,0.49287984062408735
"frozenset({'1787079', '469959'})",frozenset({'470106'}),0.024625106575053915,0.06158784292090877,0.013591453934500225,0.5519348268839104,8.961749603614242,1.0,0.012074846738845168,2.094365314208335,0.9108442837822044,0.1871546961325967,0.5225283797358927,0.3863094329859291
"frozenset({'469959', '470106'})",frozenset({'1787079'}),0.014995736997843423,0.1344601033151111,0.013591453934500225,0.9063545150501672,6.740694768961314,1.0,0.011575125588483965,9.242729611027915,0.8646128467394653,0.10003691399040235,0.8918068533772908,0.503718100494125
"frozenset({'1787079', '469959'})",frozenset({'460551'}),0.024625106575053915,0.06008325392446963,0.012638547570088771,0.5132382892057027,8.542118738290908,1.0,0.011158991038822681,1.9309586708078887,0.9052242691948575,0.17536534446764093,0.4821225253973911,0.3617944367564407
"frozenset({'469959', '460551'})",frozenset({'1787079'}),0.01484527809819951,0.1344601033151111,0.012638547570088771,0.8513513513513513,6.331627972620139,1.0,0.01064244994326331,5.822722941334705,0.8547517634215186,0.09247706422018348,0.8282590447673307,0.47267306470961823
"frozenset({'434952', '469959'})",frozenset({'1787079'}),0.01374191283414414,0.1344601033151111,0.011735794172225287,0.8540145985401459,6.351434942294654,1.0,0.009888055152799015,5.928948292291487,0.8542949098250395,0.08599779492833516,0.8313360227310216,0.4706477319444482
frozenset({'470001'}),frozenset({'469959'}),0.023822659110286373,0.037664877877526454,0.01379206580069211,0.5789473684210527,15.371014086481184,1.0,0.012894788254585232,2.2855459150408746,0.9577588461682174,0.2891692954784437,0.5624677704266922,0.4725628985913519
frozenset({'470001'}),frozenset({'1787079'}),0.023822659110286373,0.1344601033151111,0.014594513265459652,0.6126315789473684,4.556233141600738,1.0,0.011391316060249873,2.234410059376751,0.7995682927897197,0.10157068062827226,0.5524545748424835,0.36058658395335597
frozenset({'471870'}),frozenset({'471849'}),0.046893023722353176,0.06053463062340137,0.02477556547469783,0.5283422459893048,8.727933755410728,1.0,0.021936913604850783,1.9918370076351921,0.9289884209333301,0.2997572815533981,0.4979508884679024,0.46881072531445356
"frozenset({'471849', '1787583'})",frozenset({'471870'}),0.019760268819900697,0.046893023722353176,0.01028135814233412,0.5203045685279188,11.095564483292165,1.0,0.00935473938780244,1.9869002574253594,0.9282156873755998,0.1823843416370107,0.496703472525688,0.3697779527131573
"frozenset({'1787583', '471870'})",frozenset({'471849'}),0.0180049149907217,0.06053463062340137,0.01028135814233412,0.5710306406685237,9.433123400405712,1.0,0.00919143726396504,2.19005238705324,0.9103819228182066,0.1506245407788391,0.5433899180167464,0.3704366127949081
"frozenset({'482160', '477120'})",frozenset({'482181'}),0.019308892120968955,0.058227594162194696,0.01033151110888209,0.5350649350649351,9.189198742687116,1.0,0.009207200774740711,2.025599867304777,0.9087230184572271,0.1537313432835821,0.5063190829832646,0.3562490911328121
"frozenset({'477120', '482181'})",frozenset({'482160'}),0.017453232358694018,0.05953157129244195,0.01033151110888209,0.5919540229885057,9.94353097250869,1.0,0.009292492762436943,2.304809952043875,0.9154089479367631,0.1550037622272385,0.5661247474598878,0.3827503897587853
frozenset({'475902'}),frozenset({'470022'}),0.034505240985004265,0.058578664928030495,0.01945935102061287,0.563953488372093,9.627284764256132,1.0,0.017438080070691357,2.1589929284317164,0.9281547564539423,0.26430517711171664,0.5368210859651144,0.4480726345970054
frozenset({'475902'}),frozenset({'435225'}),0.034505240985004265,0.0802447464767541,0.01795476202417373,0.5203488372093024,6.484522165697675,1.0,0.01518589770921276,1.9175503467393735,0.8760136961614705,0.18549222797927462,0.4785013067842456,0.3720494186046512
"frozenset({'470022', '475902'})",frozenset({'435225'}),0.01945935102061287,0.0802447464767541,0.011735794172225287,0.6030927835051546,7.515666881443298,1.0,0.010174283482974042,2.3173054439416845,0.8841495855459336,0.13340935005701254,0.5684643115932864,0.3746713917525773
"frozenset({'435225', '475902'})",frozenset({'470022'}),0.01795476202417373,0.058578664928030495,0.011735794172225287,0.653631284916201,11.158179957143949,1.0,0.010684028183748688,2.717974499643266,0.9270241473397596,0.1811145510835913,0.6320789616932573,0.42698687533481283
"frozenset({'435225', '475902'})",frozenset({'470064'}),0.01795476202417373,0.05551933396860424,0.010030593309594263,0.5586592178770949,10.06242650880885,1.0,0.00903375688044735,2.1400258129065803,0.9170864613656096,0.15810276679841895,0.5327159168039187,0.3696638456142476
"frozenset({'475902', '470064'})",frozenset({'435225'}),0.013340689101760369,0.0802447464767541,0.010030593309594263,0.7518796992481204,9.36983082706767,1.0,0.008960073094798305,3.706892385411871,0.905352513597316,0.12004801920768307,0.7302322549380158,0.4384398496240602
"frozenset({'470043', '475902'})",frozenset({'435225'}),0.017001855659762276,0.0802447464767541,0.01148502933948543,0.6755162241887905,8.418198746312685,1.0,0.01012071974243344,2.8345184631307303,0.8964510738793334,0.13391812865497077,0.6472063904302467,0.4093206120943953
"frozenset({'435225', '475902'})",frozenset({'470043'}),0.01795476202417373,0.06534931541200661,0.01148502933948543,0.6396648044692737,9.788393350969185,1.0,0.010311697932820182,2.5938367835852834,0.914253390183738,0.15991620111731844,0.6144707306456776,0.40770653884246494
"frozenset({'470022', '475902'})",frozenset({'470043'}),0.01945935102061287,0.06534931541200661,0.01108380560710166,0.5695876288659794,8.716045841871653,1.0,0.009812150339542676,2.1715237462283916,0.9028377111399793,0.15034013605442176,0.5394938684244882,0.3695981122073565
"frozenset({'470043', '475902'})",frozenset({'470022'}),0.017001855659762276,0.058578664928030495,0.01108380560710166,0.6519174041297934,11.128922192588998,1.0,0.010087859601253706,2.704591801605064,0.9258858158648074,0.17185069984447898,0.630258437000903,0.4205648664484583
frozenset({'475923'}),frozenset({'1787079'}),0.022669140879683032,0.1344601033151111,0.016700937860474448,0.7367256637168142,5.47913950348734,1.0,0.013652842835727458,3.2875969185005873,0.8364512200402794,0.11892857142857143,0.6958264578079476,0.4304665245104026
frozenset({'475923'}),frozenset({'460551'}),0.022669140879683032,0.06008325392446963,0.011585335272581373,0.5110619469026548,8.5058966271219,1.0,0.010223299524857803,1.9223636616567406,0.9029025233161324,0.1627906976744186,0.47980706255226696,0.35194165792545096
"frozenset({'1787079', '475923'})",frozenset({'460551'}),0.016700937860474448,0.06008325392446963,0.010080746276142234,0.6036036036036035,10.046120410895035,1.0,0.009077299585894559,2.371153609417815,0.9157530210824892,0.15112781954887217,0.5782643536765515,0.38569161816240277
"frozenset({'475923', '460551'})",frozenset({'1787079'}),0.011585335272581373,0.1344601033151111,0.010080746276142234,0.8701298701298702,6.471286639507452,1.0,0.008522980898450742,6.664657204473648,0.855381101393782,0.07414238288454443,0.8499547734685065,0.47255094774677026
frozenset({'466095'}),frozenset({'466116'}),0.01875720948894127,0.023872812076834345,0.010933346707457747,0.5828877005347595,24.416382060845734,1.0,0.010485559370242438,2.3402023607901543,0.9773767516886782,0.3449367088607596,0.5726865262787119,0.5204354469060353
frozenset({'481110'}),frozenset({'463806'}),0.041376197402076334,0.05812728822909875,0.02783489643412408,0.6727272727272727,11.573346929170915,1.0,0.0254298102819095,2.877944397077754,0.9530272136738601,0.38838348495451364,0.6525297705489399,0.5757941799356812
frozenset({'442974'}),frozenset({'442806'}),0.02643061337078088,0.02136516374943578,0.01755353829178996,0.6641366223908919,31.0850237414366,1.0,0.016988843909125202,2.913788467254505,0.9941049718877867,0.5804311774461028,0.6568041876621736,0.7428664332611736
frozenset({'442806'}),frozenset({'442974'}),0.02136516374943578,0.02643061337078088,0.01755353829178996,0.8215962441314554,31.085023741436604,1.0,0.016988843909125202,5.457112614526938,0.9889594482799015,0.5804311774461028,0.8167529111754115,0.7428664332611736
frozenset({'442806'}),frozenset({'442680'}),0.02136516374943578,0.049450825016299715,0.01484527809819951,0.6948356807511737,14.051043243912426,1.0,0.01378875312418157,3.1148765272542795,0.9491087715604704,0.26523297491039427,0.67895998725783,0.49751926025388304
"frozenset({'442974', '442806'})",frozenset({'442680'}),0.01755353829178996,0.049450825016299715,0.013290536135212397,0.757142857142857,15.311025789626193,1.0,0.012422499184728176,3.9140260146387638,0.9513878119892084,0.24743230625583562,0.7445085964528796,0.512952767313822
"frozenset({'442974', '442680'})",frozenset({'442806'}),0.018556597622749384,0.02136516374943578,0.013290536135212397,0.7162162162162162,33.52261768811064,1.0,0.012894071388369966,3.448522756311512,0.988512828819552,0.49905838041431255,0.7100207623192301,0.6691409719578734
"frozenset({'442806', '442680'})",frozenset({'442974'}),0.01484527809819951,0.02643061337078088,0.013290536135212397,0.8952702702702702,33.87247422944766,1.0,0.012898166329417165,9.296017369104794,0.9851016109248193,0.4749103942652329,0.8924270512527775,0.6990582850402585
frozenset({'442974'}),"frozenset({'442806', '442680'})",0.02643061337078088,0.01484527809819951,0.013290536135212397,0.5028462998102466,33.87247422944766,1.0,0.012898166329417165,1.9815898413826292,0.9968241780031025,0.4749103942652329,0.4953546999906586,0.6990582850402585
frozenset({'442806'}),"frozenset({'442974', '442680'})",0.02136516374943578,0.018556597622749384,0.013290536135212397,0.6220657276995305,33.52261768811065,1.0,0.012894071388369966,2.5968626671596815,0.9913497436155286,0.49905838041431255,0.614919952199956,0.6691409719578734
frozenset({'482223'}),frozenset({'482202'}),0.015948643362254877,0.017804303124529818,0.011685641205677316,0.7327044025157232,41.15321994862255,1.0,0.011401686724830709,3.6745674306635228,0.9915138658698209,0.5295454545454545,0.7278591238644304,0.6945212153423685
frozenset({'482202'}),frozenset({'482223'}),0.017804303124529818,0.015948643362254877,0.011685641205677316,0.656338028169014,41.15321994862255,1.0,0.011401686724830709,2.8634281279213067,0.9933871304244158,0.5295454545454545,0.6507682556272346,0.6945212153423685
frozenset({'480165'}),frozenset({'480186'}),0.03315111088820904,0.027634284567932193,0.01680124379357039,0.5068078668683812,18.33982224589592,1.0,0.015885136561542546,1.971575883130665,0.9778920523433253,0.3819840364880274,0.49279152349332844,0.55739667390606
frozenset({'480186'}),frozenset({'480165'}),0.027634284567932193,0.03315111088820904,0.01680124379357039,0.6079854809437387,18.339822245895924,1.0,0.015885136561542546,2.4663598976879486,0.9723438717286272,0.3819840364880274,0.5945441697550164,0.55739667390606
frozenset({'480207'}),frozenset({'480186'}),0.027985355333767992,0.027634284567932193,0.014343748432719796,0.5125448028673836,18.547424363652926,1.0,0.013570393159691751,1.994779666217257,0.9733229465957395,0.34750911300121506,0.49869150115394884,0.5158005321051982
frozenset({'480186'}),frozenset({'480207'}),0.027634284567932193,0.027985355333767992,0.014343748432719796,0.5190562613430127,18.547424363652922,1.0,0.013570393159691751,2.021056864947524,0.9729715302234385,0.34750911300121506,0.5052093697393494,0.5158005321051982
frozenset({'477330'}),frozenset({'477267'}),0.02903856763127539,0.053713827172877274,0.018907668388585184,0.6511226252158894,12.122067249467431,1.0,0.01734789578549095,2.7123747231034847,0.9449456891071312,0.2961508248232521,0.6313193780040077,0.5015650474352089
frozenset({'477330'}),frozenset({'477246'}),0.02903856763127539,0.04960128391594363,0.016851396760118362,0.5803108808290155,11.699513299140282,1.0,0.01541104652252714,2.264530274126208,0.9418771214580873,0.27272727272727276,0.5584073167730733,0.4600239945095532
"frozenset({'477330', '477267'})",frozenset({'477246'}),0.018907668388585184,0.04960128391594363,0.013089924269020512,0.6923076923076923,13.957455082834253,1.0,0.012152079641089785,3.088795827273183,0.9462449874473184,0.2361990950226244,0.6762492388877613,0.47810531228124753
"frozenset({'477330', '477246'})",frozenset({'477267'}),0.016851396760118362,0.053713827172877274,0.013089924269020512,0.7767857142857142,14.461559623849539,1.0,0.01218477125582593,4.2393620542655075,0.9468061714691806,0.22774869109947643,0.7641154524667615,0.5102415966386554
"frozenset({'477330', '477267'})",frozenset({'477288'}),0.018907668388585184,0.03982145543908922,0.010481970008526005,0.5543766578249337,13.921556902230924,1.0,0.009729039134332883,2.15468637678252,0.9460566795598732,0.21725571725571727,0.5358953345714993,0.40880041959256763
"frozenset({'477330', '477288'})",frozenset({'477267'}),0.013992677666883996,0.053713827172877274,0.010481970008526005,0.7491039426523298,13.946203092945662,1.0,0.009730369738641218,3.7716263174109614,0.9414695760950512,0.1831726555652936,0.7348623867153278,0.47212433360440953
frozenset({'480207'}),frozenset({'480165'}),0.027985355333767992,0.03315111088820904,0.01564772556296705,0.5591397849462365,16.866396629414538,1.0,0.014719979945051375,2.1930962606682085,0.9677945886732844,0.34399117971334064,0.5440236628303252,0.5155759439103346
frozenset({'477309'}),frozenset({'477267'}),0.02297005867897086,0.053713827172877274,0.015547419629871106,0.6768558951965066,12.60114817397119,1.0,0.014313609867838016,2.9283720753704205,0.9422865289752961,0.2543068088597211,0.6585133397457676,0.48315250408751564
frozenset({'477309'}),frozenset({'477246'}),0.02297005867897086,0.04960128391594363,0.013892371733788053,0.6048034934497817,12.193303190996154,1.0,0.012753027331686534,2.4048763092071703,0.9395697409138998,0.23675213675213674,0.5841781982002743,0.442442191618723
"frozenset({'477309', '477267'})",frozenset({'477246'}),0.015547419629871106,0.04960128391594363,0.010582275941621947,0.6806451612903226,13.722329495417332,1.0,0.009811103966400395,2.9759959796571462,0.9417681402335599,0.1939338235294118,0.6639780406843135,0.44699598812746666
"frozenset({'477309', '477246'})",frozenset({'477267'}),0.013892371733788053,0.053713827172877274,0.010582275941621947,0.7617328519855596,14.181317773800256,1.0,0.00983606348729189,3.9715343920168644,0.9425793541177656,0.18557607739665788,0.748208147961632,0.47937249508708424
frozenset({'479535'}),frozenset({'464352'}),0.03320126385475701,0.04308139826470736,0.01981042178644867,0.5966767371601208,13.84998540423242,1.0,0.018380064915430247,2.3725846979354444,0.9596596718198311,0.3507992895204262,0.578518734918011,0.5282568784752875
"frozenset({'470022', '470043'})",frozenset({'435225'}),0.026932143036260594,0.0802447464767541,0.016650784893926476,0.6182495344506518,7.704548417132216,1.0,0.014489621903906066,2.4093101031316246,0.8942917324384643,0.18393351800554017,0.584943424800237,0.4128747672253259
"frozenset({'470022', '435225'})",frozenset({'470043'}),0.02823612016650785,0.06534931541200661,0.016650784893926476,0.5896980461811723,9.023783071992629,1.0,0.014805573771154034,2.277958162004503,0.9150182998716585,0.21642764015645374,0.5610103746944834,0.42224733467922776
"frozenset({'435225', '470043'})",frozenset({'470022'}),0.03325141682130498,0.058578664928030495,0.016650784893926476,0.5007541478129713,8.548404925721606,1.0,0.014702961289568975,1.885686843361679,0.9133906449620852,0.22148098732488325,0.4696892522104755,0.39250036157771856
"frozenset({'470022', '435267'})",frozenset({'435225'}),0.025728471839109285,0.0802447464767541,0.015948643362254877,0.6198830409356725,7.7249049707602335,1.0,0.013884068662291246,2.4196638208073082,0.8935379349597603,0.17715877437325905,0.5867194478006639,0.40931652046783623
"frozenset({'470022', '435225'})",frozenset({'435267'}),0.02823612016650785,0.06464717388033502,0.015948643362254877,0.5648312611012434,8.737137715358955,1.0,0.01412325799214461,2.149402616756618,0.9112769671616057,0.20730117340286833,0.5347544512116724,0.40576706577172333
"frozenset({'470022', '435267'})",frozenset({'470043'}),0.025728471839109285,0.06534931541200661,0.01569787852951502,0.6101364522417153,9.336539310243717,1.0,0.014016540508232138,2.3973790059682023,0.9164733934199053,0.20825016633399865,0.5828778021703993,0.4251756704800288
"frozenset({'470022', '470043'})",frozenset({'435267'}),0.026932143036260594,0.06464717388033502,0.01569787852951502,0.5828677839851024,9.016137117826965,1.0,0.013956791595679828,2.2423413733315183,0.9136955348300775,0.20687376074025118,0.5540375734519548,0.4128458392384783
"frozenset({'435267', '470043'})",frozenset({'470022'}),0.02943979136365916,0.058578664928030495,0.01569787852951502,0.5332197614991482,9.102627418263284,1.0,0.013973334855672105,2.016840597398708,0.9171420807320111,0.2170596393897365,0.5041749946476755,0.4005996067769714
"frozenset({'470022', '435267', '470043'})",frozenset({'435225'}),0.01569787852951502,0.0802447464767541,0.010833040774361804,0.6900958466453675,8.599888178913739,1.0,0.00957336849153799,2.96787004487398,0.8978131805503659,0.12728344136711844,0.6630580231344121,0.41254792332268375
"frozenset({'470022', '470043', '435225'})",frozenset({'435267'}),0.016650784893926476,0.06464717388033502,0.010833040774361804,0.6506024096385542,10.063895613485752,1.0,0.009756614588080083,2.6770442954459375,0.9158851052817493,0.15373665480427048,0.6264536968248329,0.4090870853468178
"frozenset({'470022', '435267', '435225'})",frozenset({'470043'}),0.015948643362254877,0.06534931541200661,0.010833040774361804,0.679245283018868,10.394068839687804,1.0,0.009790807848888205,2.9139109578331563,0.918439144001042,0.15373665480427048,0.656818614408307,0.4225082900128876
"frozenset({'435225', '435267', '470043'})",frozenset({'470022'}),0.018105220923817642,0.058578664928030495,0.010833040774361804,0.5983379501385042,10.214264030660647,1.0,0.009772461104417523,2.343814496282628,0.9187315316133376,0.1645087585681645,0.573345074200183,0.3916347284939097
"frozenset({'435288', '470022'})",frozenset({'470043'}),0.02442449470886203,0.06534931541200661,0.015146195897487336,0.6201232032854209,9.489360360942447,1.0,0.013550071888979024,2.4604047751046094,0.9170164834341759,0.20295698924731184,0.5935628112421124,0.4259480176058724
"frozenset({'435288', '470043'})",frozenset({'470022'}),0.027283213802096393,0.058578664928030495,0.015146195897487336,0.5551470588235294,9.476949662570508,1.0,0.013547981658014515,2.11625291850889,0.9195696303239211,0.21418439716312054,0.5274666882895079,0.4068543513295729
"frozenset({'470022', '470043'})",frozenset({'435288'}),0.026932143036260594,0.05862881789457847,0.015146195897487336,0.5623836126629422,9.59227275696014,1.0,0.013567196187903674,2.151133296981325,0.9205415772662202,0.21509971509971507,0.535128761475035,0.4103620372981093
"frozenset({'435288', '470022'})",frozenset({'435225'}),0.02442449470886203,0.0802447464767541,0.01484527809819951,0.6078028747433265,7.574363449691992,1.0,0.012885340712464053,2.3451351228577004,0.8897063318716619,0.1652707984366276,0.5735853383230922,0.3964014373716632
"frozenset({'435288', '435225'})",frozenset({'470022'}),0.028185967199959878,0.058578664928030495,0.01484527809819951,0.5266903914590747,8.991164139813776,1.0,0.013194181769920602,1.9890180086858902,0.9145573813479063,0.20641562064156205,0.49723934341817116,0.39005752449666065
"frozenset({'470022', '435225'})",frozenset({'435288'}),0.02823612016650785,0.05862881789457847,0.01484527809819951,0.5257548845470693,8.96751637552097,1.0,0.013189827750907886,1.984988672379597,0.9143027665878101,0.20612813370473537,0.4962187875857227,0.3894813772607032
"frozenset({'435288', '470022'})",frozenset({'435267'}),0.02442449470886203,0.06464717388033502,0.014343748432719796,0.5872689938398358,9.084217585859182,1.0,0.01276477387633667,2.266252867265059,0.9121989721156902,0.19194630872483223,0.5587429741647445,0.40457320909990235
"frozenset({'435288', '435267'})",frozenset({'470022'}),0.02638046040423291,0.058578664928030495,0.014343748432719796,0.5437262357414449,9.281984087712901,1.0,0.01279841628205306,2.0632817593660664,0.9164405367465173,0.203125,0.5153352199908726,0.3942946247200375
"frozenset({'470022', '435267'})",frozenset({'435288'}),0.025728471839109285,0.05862881789457847,0.014343748432719796,0.557504873294347,9.509058741331039,1.0,0.012835318542558868,2.127415931365997,0.9184678957406232,0.20487106017191975,0.5299461730749059,0.40107921166855925
"frozenset({'435288', '470022', '470043'})",frozenset({'435225'}),0.015146195897487336,0.0802447464767541,0.010632428908169919,0.7019867549668874,8.748071192052981,1.0,0.009417026258288795,3.0862898507113368,0.8993102162744376,0.12544378698224853,0.6759863627943056,0.41724337748344376
"frozenset({'435288', '470022', '435225'})",frozenset({'470043'}),0.01484527809819951,0.06534931541200661,0.010632428908169919,0.7162162162162162,10.959812076082223,1.0,0.009662300147351725,3.2935309837862627,0.9224516103004671,0.15284787310742612,0.6963744974852509,0.4394588371948311
