window,TP,FP,FN,precision,recall,f1,latency_sec,num_generated,num_ground_truth
4210,427,0,2,1.0,0.9953379953379954,0.9976635514018692,3.3060288429260254,427,429
4220,470,0,3,1.0,0.9936575052854123,0.9968186638388122,3.7768714427948,470,473
4230,535,0,3,1.0,0.9944237918215614,0.9972041006523765,3.8793983459472656,535,538
4240,894,0,4,1.0,0.9955456570155902,0.9977678571428571,6.055136203765869,894,898
4250,898,0,4,1.0,0.9955654101995566,0.9977777777777778,5.734039306640625,898,902
4260,898,0,4,1.0,0.9955654101995566,0.9977777777777778,6.326052665710449,898,902
4270,933,0,4,1.0,0.9957310565635006,0.9978609625668449,6.016223192214966,933,937
4280,921,0,4,1.0,0.9956756756756757,0.9978331527627302,6.1115195751190186,921,925
4290,928,0,4,1.0,0.9957081545064378,0.9978494623655914,6.024936676025391,928,932
4300,919,0,4,1.0,0.9956663055254604,0.997828447339848,5.9290547370910645,919,923
4310,918,0,4,1.0,0.9956616052060737,0.9978260869565216,6.838797330856323,918,922
4320,895,0,4,1.0,0.9955506117908788,0.9977703455964325,6.404356479644775,895,899
4330,844,0,4,1.0,0.9952830188679245,0.9976359338061466,5.910391092300415,844,848
4340,512,0,4,1.0,0.9922480620155039,0.9961089494163424,3.5383551120758057,512,516
4350,656,0,4,1.0,0.9939393939393939,0.9969604863221885,4.712254762649536,656,660
4360,670,0,4,1.0,0.9940652818991098,0.9970238095238095,4.543905019760132,670,674
4370,641,0,4,1.0,0.993798449612403,0.9968895800933125,4.58439302444458,641,645
4380,662,0,4,1.0,0.993993993993994,0.996987951807229,4.732814788818359,662,666
4390,659,0,3,1.0,0.9954682779456193,0.9977289931869796,4.605269432067871,659,662
4400,644,0,4,1.0,0.9938271604938271,0.9969040247678018,4.466800928115845,644,648
4410,646,0,4,1.0,0.9938461538461538,0.9969135802469136,4.580788612365723,646,650
4420,642,0,4,1.0,0.9938080495356038,0.9968944099378882,5.531564712524414,642,646
4430,644,0,4,1.0,0.9938271604938271,0.9969040247678018,5.864487409591675,644,648
4440,502,0,4,1.0,0.9920948616600791,0.996031746031746,4.943445205688477,502,506
4450,443,0,4,1.0,0.9910514541387024,0.9955056179775281,4.1975531578063965,443,447
4460,474,0,4,1.0,0.9916317991631799,0.995798319327731,4.578754663467407,474,478
4470,480,0,4,1.0,0.9917355371900827,0.995850622406639,4.72479772567749,480,484
4480,456,0,4,1.0,0.991304347826087,0.9956331877729258,3.88436222076416,456,460
4490,456,0,4,1.0,0.991304347826087,0.9956331877729258,4.04863977432251,456,460
4500,442,0,4,1.0,0.9910313901345291,0.9954954954954954,4.268981218338013,442,446
4510,760,0,4,1.0,0.9947643979057592,0.9973753280839895,6.154509544372559,760,764
4520,760,0,4,1.0,0.9947643979057592,0.9973753280839895,5.646661043167114,760,764
4530,707,0,4,1.0,0.9943741209563994,0.997179125528914,6.418655633926392,707,711
4540,708,0,4,1.0,0.9943820224719101,0.9971830985915493,7.377237319946289,708,712
4550,704,0,4,1.0,0.9943502824858758,0.9971671388101983,5.957273960113525,704,708
4560,650,0,4,1.0,0.9938837920489296,0.9969325153374233,7.27527928352356,650,654
4570,645,0,4,1.0,0.9938366718027735,0.9969088098918084,5.4417126178741455,645,649
4580,633,0,4,1.0,0.9937205651491365,0.9968503937007874,6.379739761352539,633,637
4590,688,0,4,1.0,0.9942196531791907,0.9971014492753623,5.478346347808838,688,692
4600,2080,0,4,1.0,0.9980806142034548,0.9990393852065321,12.878538846969604,2080,2084
4610,2069,0,4,1.0,0.9980704293294742,0.9990342829550941,13.415032148361206,2069,2073
4620,2070,0,4,1.0,0.9980713596914176,0.9990347490347491,13.384429931640625,2070,2074
4630,2070,0,4,1.0,0.9980713596914176,0.9990347490347491,11.977422952651978,2070,2074
4640,2092,0,4,1.0,0.9980916030534351,0.9990448901623686,12.45471453666687,2092,2096
4650,2092,0,4,1.0,0.9980916030534351,0.9990448901623686,12.689448118209839,2092,2096
4660,2091,0,4,1.0,0.9980906921241051,0.9990444338270426,13.023567199707031,2091,2095
4670,2091,0,4,1.0,0.9980906921241051,0.9990444338270426,12.713154792785645,2091,2095
4680,2091,0,4,1.0,0.9980906921241051,0.9990444338270426,13.01895546913147,2091,2095
4690,2092,0,4,1.0,0.9980916030534351,0.9990448901623686,12.92442774772644,2092,2096
4700,482,0,4,1.0,0.9917695473251029,0.9958677685950413,3.959773063659668,482,486
4710,550,0,3,1.0,0.9945750452079566,0.9972801450589301,4.520103216171265,550,553
4720,705,0,4,1.0,0.9943582510578279,0.9971711456859972,5.744699954986572,705,709
4730,650,0,4,1.0,0.9938837920489296,0.9969325153374233,4.820687294006348,650,654
4740,837,0,4,1.0,0.995243757431629,0.9976162097735399,6.003601551055908,837,841
4750,1422,0,4,1.0,0.9971949509116409,0.9985955056179775,9.312895774841309,1422,1426
4760,1419,0,4,1.0,0.9971890372452565,0.9985925404644617,9.119389295578003,1419,1423
4770,1421,0,4,1.0,0.9971929824561403,0.9985945186226283,9.161808967590332,1421,1425
4780,1421,0,4,1.0,0.9971929824561403,0.9985945186226283,9.308971166610718,1421,1425
4790,1397,0,4,1.0,0.9971448965024983,0.9985704074338814,9.663367748260498,1397,1401
4800,1395,0,4,1.0,0.9971408148677627,0.9985683607730852,9.156169652938843,1395,1399
4810,1337,0,4,1.0,0.9970171513795675,0.9985063480209111,9.256321668624878,1337,1341
4820,1229,0,4,1.0,0.9967558799675588,0.9983753046303818,7.949481725692749,1229,1233
4830,1227,0,4,1.0,0.9967506092607636,0.9983726606997559,7.93241810798645,1227,1231
4840,1168,0,4,1.0,0.9965870307167235,0.9982905982905983,7.5926032066345215,1168,1172
4850,857,0,4,1.0,0.9953542392566783,0.9976717112922002,6.217949390411377,857,861
4860,965,0,4,1.0,0.9958720330237358,0.9979317476732161,6.782718181610107,965,969
4870,942,0,4,1.0,0.9957716701902748,0.9978813559322034,6.379057168960571,942,946
4880,936,0,4,1.0,0.9957446808510638,0.9978678038379531,6.566532611846924,936,940
4890,930,0,4,1.0,0.9957173447537473,0.9978540772532188,6.427583694458008,930,934
4900,912,0,4,1.0,0.9956331877729258,0.9978118161925601,6.398392200469971,912,916
4910,958,0,4,1.0,0.9958419958419958,0.9979166666666666,6.503775596618652,958,962
4920,891,0,4,1.0,0.9955307262569832,0.9977603583426652,6.5164525508880615,891,895
4930,867,0,4,1.0,0.9954075774971297,0.9976985040276178,6.065516710281372,867,871
4940,1401,0,4,1.0,0.9971530249110321,0.9985744832501782,9.217848300933838,1401,1405
4950,1410,0,4,1.0,0.9971711456859972,0.9985835694050991,9.005256414413452,1410,1414
4960,1420,0,4,1.0,0.9971910112359551,0.9985935302390998,9.318222045898438,1420,1424
4970,1512,0,4,1.0,0.9973614775725593,0.9986789960369881,9.604556322097778,1512,1516
4980,1512,0,4,1.0,0.9973614775725593,0.9986789960369881,9.81306505203247,1512,1516
4990,1821,0,4,1.0,0.9978082191780822,0.9989029072956664,12.161386013031006,1821,1825
